tweet_id,sentiment,author,content
1957527894,fear,Yoshimikiosha,"Itulah knp tiap2 mau nulis inggris selalu cek dulu ke kamus. Tp meskipun dah dicek, seringnya ku hapus lagi masih takut salah grammar"
1957527906,happy,madeofmilk,"Setelah mandi dilanjutkan dengan makan pagi bagi WBS PSTW BM II Jelambar untuk WBS total care makan pagi dibantu PJLP untuk menambah energi, agar badan tetap segar, sehat dan stamina terjaga."
1957528037,sadness,jeninacastillo,"Saat lebaran aku rindu sosok wanita yg pandai sekali menyimpan rahasia, ditatanya rapi rengginang crispy didalam kaleng tanggo yg dikemas layaknya kado."
1957528109,happy,donnagow,"Yakinlah ada sesuatu yang menantimu selepas banyak kesabaran (yang kau jalani), yang akan membuatmu terpana hingga kau lupa pedihnya rasa sakit - Ali Bin Abi Thalib-"
1957528306,sadness,IvanaE,"Ketika lihat presiden sendiri, gue ngerasa kayak wow cepet ya, udah mau pilpres lagi. Padahal kayaknya doi baru kepilih. Ketika liat presiden US, gue ngerasa kayak the world is running at a snail pace. Baru 1,5th doi ngejabat. Like wtf."
1957528469,fear,actorstar101,"ini gimana sih ngerasanya kosong gt, tombol ekspresi ntah dimana. dkit lg kalo ada yg tiba2 nemu trus kepencet kayaknya aku langsung meledak ini mah. bahaya."
1957528737,love,thecraftyninja,"Walaupun kita jauh secara fisik, kita tahu kita selalu bersama. Walaupun kita tidak mengatakan Aku cinta kamu, kita tahu kita mencintai satu sama lain. Walaupun kita tidak mengatakan kita satu, kita tahu kita adalah satu."
1957528883,fear,UltimateLohan,"Pria ini seram juga ya, selain ekspresinya seram tutur kata yang keluar juga sangat menohok. Ah baiklah-baiklah etto iie Juvia hanya memastikan kalau tidak salah orang"
1957528884,sadness,kleineanne,"Kebanyakan cewek kriteria nyari pacar pengen yg lucu, padahal kalo menurut cewek, ganteng= lucu. Jadi definisi lucu disini adalah ganteng. Kalian yg jele dan qismin tolong pahami ini..."
1957529306,anger,timmillwood,Tadi gue lewat jalan yang aga rame orang jualan. Gua liat ada yg dagang baju. Dan baju itu tulisannya #gantipresiden2019 Gila mesti ga sih sampe kaya gitunya? Kadang gua bingung ya ama orang indonesia. Ga pernah ada rasa bersyukurnya
1957529390,anger,Leeceeuh,Yg suka makan sirip hiu tenggelamkan tdk bu [USERNAME] ? Masa ikan segede metromini cuma dimamam siripnya doang. Makan bodynya juga dong
1957529624,love,sushmeet,"Cintailah kekasihmu seperti dia mencintai mu dulu, seperti dia mencintai dengan tulus. Seseorang akan setia pada pasangannya karena cinta suami yang begitu besar pada ibu dan kalian berdua."
1957529643,happy,DedeIsnaeni,"Ceritanya makan malam ini ala2 korea Pas belanja bulanan eee nemu daging premium lagi diskon langsung deh di ambil Nasi putih ,nori, minyak wijen, wijen aduk jd 1 Sapi lada hitam"
1957530108,anger,Kyle4Music,"[USERNAME] Eh seriusan dia ga dijepang lg? Udh abis kontrak atau gimana? Halah dia mah emg gitu, semua artis kpop disosor sama dia. Gila ya, ga sayang apa dia duitnya dihambur2-in buat hal2 gajelas. Bukannya ngatur cuma dia itu keliatan bgt pamernya."
1957530258,fear,Mz_Cognac,"Beli makeup sekali, kalo ga cocok malah bikin beruntusan dan jerawatan. Terus pengobatan nya berhari-hari. Yagitu yang bikin pemilih bgt sm makeup :') trauma aja punya muka sensitif begini."
1957530310,sadness,CiaraWielgosz,"Resiko kerja sendirian, gaada temen. Single fighter. Bawa barang banyak harus bolak-balik, gaada yg megangin tangga, gaada temen ngobrol  but i like my job"
1957530571,love,LeylaScaparone,"Melakukan hal yang sebenernya lo ngga suka, dengan happy hati, karena lo tau itu bikin pasangan lo bahagia...itu baru romantis."
1957530722,anger,UltimateLohan,Hey kamuuhhh!! semoga qt dijauhkan dari keputusan yang bodoh ituu Selamat menjalankan ibadah puasa juga budiirrr@olfi_opi
1957530907,fear,ssloth,Ketika sudah pukul 23.50 kami sudah capek dan ingin pulang karena sudah mulai ada rasa takut di hati kami masing-masing.
1957531120,love,jamessparrow,"Jika sayang orang tua, taati Allah, maka orang tua kita akan dihappyi Allah, disayang Allah, itulah sebenar-benar balasan kita pada orang tua #JumatBerkah"
1957531218,happy,NicoleArcano,"Sesuatu yang benar akan tetap benar meski sedikit yang mengamalkannya. Sesuatu yang salah akan tetap salah meski berbondong-bondong orang mengamalkannya. Yaa Muqollibal Qulub, Tsabbit Qolbi 'alaa Diinik"
1957531493,love,melarno,"Haechan aku sayang kamu. Sayangku ke kamu gak kebagi, ini masalah pribadi tenang aja sayangku ke kamu lebih besar daripada sukaku ke dia yang udah kompre hari ini [URL]"
1957532215,sadness,phillipsdj,"[USERNAME] Masalahnya banyak bgt sih yg gamau belajar dari sejarah. Padahal sejarah dunia ya gitu2 aja, muter2 disitu. Tapi gue lebih miris sama org yg masih menganggap Saudi dan US adalah dua kubu yg bersebrangan"
1957532494,sadness,primesuspect,"ehhh lg dengerin lagu playlistnua di shuffle pertama kangen-dewa19 trs kamu-coboyjr, kahitna-mantan terindah jadinya, kangen kamu mantan terindah hiyak."
1957532522,anger,usmcwifenicole,"[USERNAME] Guru gw dulu juga ada yg mirip gini nih, malah sampe nyumpahin gw ga dapet kerja. Ya udah lah. Mau bales nanti malah dosa dia berkurang kan sayang *eh"
1957532571,fear,Lynne73,"[USERNAME] [USERNAME] Bukannya kalo puasa harus suci dan bersih, kalo misal dalam keadaan junub kita puasa berarti sama aja diperbolehkan keluar sperma saat puasa donk? Bener gak?"
1957532810,anger,mrb0nj,"[USERNAME] [USERNAME] tolong cek resi GK-82894911 no.pesanan: 18060412216Q2RM Barang belum dipickup tapi status sudah sampai dikirim, driver: Wari hp: [SENSITIVE-NO] tolong pickup ulang dan tindak driver yg nakal, terimakasih"
1957532930,sadness,MarkOfRespect,"Souma udah abis, yowamushi udah abis. Sekarang nontonin anime yang udah lama didonlot tapi belom ditonton sama sekali. Dek mega bosen sama drama korea"
1957533215,fear,tuttle88,"Kamu ga tau kan, ada ketakuan tersendiri ketika aku liat recent update line. Takut tbtb ada oramg baru yg gantiin posisi aku, di ava atau status kamu"
1957533383,sadness,HipHop_Haven,kamu apa kabar sayang
1957533499,happy,SarahMorrison,"Pembayaran upah PKT Ds Madurejo Pasirian Lumajang, masy tersenyum bahagia #PadatKaryaTunai # tppijatim #tppilumajang [USERNAME] [USERNAME] [URL]"
1957533699,anger,RopeMarksMuse,"Saran sy kpd DPRRI, terbitkan kembali UU yg mengatur tentang hukuman mati atau seumur hidup bagi yg melakukan koruptor baik yg nilai rupiahnya besar atau kecil disamakan, supaya ada efek jera bagi koruptor dan tdk ada toleransinya"
1957533750,sadness,JBeauty,"Sebagai manusia yang punya phobia tempat sempit dan sesak, liat penyelamatan anak anak yang terjebak di dalam gua di Thailand, cm bs berdoa, merinding, pengen nangis :"") bergidik liat medannya. #ThaiCaveRescue"
1957533813,fear,dshen02,"[USERNAME] [USERNAME] hahahahah anjir sama, gue waktu itu sempet takut muka gue penuh dengan rambut rambut halus yg numbuh gara gara aloevera:("
1957533940,love,hometowndj,"Ada yg begitu gencarnya memotivasi, krn bukti cintanya. Seperti orangtua kpd anak, guru kpd muridnya, seorang kawan kpd sahabatnya. Mereka mensupport krn cinta, tdk ingin melihat kita menyerah. Tapi, motivasi intrinsik adalah yg paling utama. Bentuk niat yg menjadi penggerak."
1957533942,happy,MrCartersNurse,"Namanya juga perasaan, gabisa dibohongin, karena biasanya yang bikin jatuh cinta dan yang bikin nyaman itu orangnya beda, cewe sama cowo misalnya :) Selamat sore, jangan lupa minum :) Minum yakult tiap hari [URL]"
1957533945,love,littlemissfae,"Tadi Siang,Aku Mimpi Bang Tomi.Di Mimpi Itu Aku dan Bang Tomi Kelihatan Akrab...bngt.Sampe,Bang Tomi Ngerangkul Pundak Aku Erat...bngt.Apa,ya...Arti Mimpi itu...???"
1957534006,anger,Azul_Azul,"efek pemilu itu toksik, sekalipun yg toksik itu berhasil merubah diri jadi lebih religius (tobat).tp ya ga terus seenaknya paranoid, penuh kebencian juga si."
1957534074,fear,darkashnet,"Kemudian mulai nyalahin diri sendiri, mulai overthinking, mulai ketakutan sendiri, mulai cemas, stress, deg-degan parno kena penyakit.... Gitu-gitu aja siklus gue"
1957534223,love,missmusikera,My boy is too handsome!! Really cintaee him si gemeshhh tapi skrg bawel bgt sih mana byk maunya tp tetep sayang sekaliii udah sekoyaaah udah pinter udah ngerti diajak ngobrol hihi [URL]
1957534268,happy,kkimmydaviss,"Inget tebak tebakan dulu: Budi: ikan, ikan apa yang bentuknya segitiga? Aisyah: Ikan Sepat Budi: kurang tepat ayy Aisyah: trus apa dong! *Mendesak penasaran Budi: Iiikancut luuu.. Nb: Seketika hening, 5 detik kemudian tertawa malu. Wkwkwkwk #recehkantwitter"
1957534508,fear,SHAMfreakinWOW,[askmf] hai ada yang keterima um undip trs pas regist online gbs login gini gak? tmn2 ku udh pd bisa login semua.... jd takut
1957534742,happy,basilmcneck,"Muhammad Ali lebih dari sekedar petinju. Ia Muslim terbaik, manusia terbaik di era modern. Teguh berprinsip namun lembut pada penggemar &amp"
1957534931,fear,MeLLo_T,"+ Oleh paman nya kemarin. Namun tiba tiba ada seorang pria paruh baya datang menghampiri nya sambil membawa sebuah papan nama bertuliskan namanya. ""Ini mas jefry?"" Tanya nya dengan agak sedikit ragu karena sepertinya dia takut salah mengira orang +"
1957534934,anger,VdChiongbian,[USERNAME] Yg dipermasalahakan itu ttg pengelolaan dana zakatnya. Dan itu jg sudah diingatkan gub seblm ttg pengelolaan yg mgkn saja ada yg tidak tepat. [URL]
1957535325,love,KristenODay,"Oh Tuhan, Ku cinta dia, Ku sayang dia, Rindu dia, Inginkan dia. Utuhkan lah, Rasa cinta dihatiku, Hanya padanya untuk dia. Hanya padanya, Untuk DIA."
1957535434,fear,GillLeeIn,"[Idm] My, masa gua tadi ketemu tmn SD yg pas SD ngejar gua dan ngasih surat tiap minggunya, asdfghjkl bgt, gk tau knp ngerasa takut gua :v hadeuh jaman SD ngerti apa coba :v"
1957535446,sadness,ArtRevel,[USERNAME] dari tadi pagi saya tidak bisa masuk web-nya. Jadwalnya saya dari jam 7-10. Tapi masuk web-nya aja engga bisa. Connection internet saya lancar padahal. Solusinya? [URL]
1957535907,love,impresariozero,"Untukku, saat pasangan bisa diajak bicara tentang banyak hal dan mengerti serta memaklumi satu sama lain tanpa adanya hal hal ""tersembunyi"" adalah definisi romantis versiku"
1957536415,love,ThrillaEnt,"Sama seperti seorang putri mencium katak untuk merubahnya menjadi pmarahan tampan, aku mencium bantal seriap malam sebelum tidur, dan berharap itu akan benar-benar berubah jadi kamu. Aku cinta kamu Nda .-D-"
1957536519,anger,amandacotyk,"Hampir tiap hari Mbak kos suka ributin "" itu lo dua bodigardnya vela yg sukanya muterin halaman kosan "" -_- Mon maap ni ya mbak, temen w emang gada tau dirinya muterin halaman kos dg suara motor gede hampir tiap hari"
1957537632,fear,squeekycheese,"gilasih, bbrp hari yg lalu gue liat truk gede yg diisi sm 3 org. Tmn gue blg kalo truk yg diisi sm 3 orang itu tengahnya mayat. Asli merinding bgt mana itu pas maghrib dan gue sendirian coy, serem abis."
1957537716,sadness,mich_and_ge,[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Butuh tempat yg nyaman agar supaya betah dan tida berpaling
1957537967,love,morriscat,"sungguh memang indahnya ciptaan sang tuhan!, sampai aku begitu sangat terpesona melihat garis senyum manismu sayang"
1957538443,happy,julietnowell,Bersiap #memberantaskemiskinan bersama bos andalan gw dulu di GM Bu Amel santosodebora #kreasitiadahenti #semuademibeas #motorcycle #kustomkulture
1957538725,anger,hollyjunesmith,"[USERNAME] maaf ni min, paket saya knp lama bnget ya, pdhl sy butuh banget ini, krn sy ngejar keberangkatan, dr kmrn sdh smpe gempol knp ko lama, pdhl sy di Pasuruan kota"
1957538752,love,UltraSub,[USERNAME] Yuta. Aku sayang yuta aku pengen ketemu yuta lagi aku kangen pokoknya! Yuta yg bisa bikin aku beli stuff stuff ttg dia sama nonton konser soalnya wkwkwkwkwkw
1957538772,love,kkilty,Bukannya kalo cowo suka atau serius sama cewe itu dia bakal nunjukin usahanya demi apa yang disukai cewenya ya? Apalagi berusaha jadi apa yang disukai orangtua cewenya hehe
1957538841,happy,regineking,Dengan melihat langsung blusukan Presiden Jokowi saya bisa simpulkan bahwa ini bukan pencitraan tetapi merupakan kerja seorang pemimpin dalam mengayomi rakyatnya #JokowiSekaliLagi
1957538998,love,kwinexx,"Cantik [USERNAME] Langsung tidur ya kamu, balesin mentabnya besok lagi. Yang minta peje kasih aja coki coki.. Aku sayang kamu baby"
1957539103,sadness,brendalogy,[USERNAME] Anak2 tetangga main mercon dari sore sampe malem. Jedar jedor suaranya mau dimarahin tapi masih anak2. Yaudah istighfar aja. Mercon yang mendekatkanku pada-Nya.
1957539161,love,Irishcreamy,"[USERNAME] huhu gemesssss bangeeeettt. sesayang ini gue sama mereka astagaaaaaahhh. ga ngerti ini gueeeee, belom ada pengumuman pasti kapan liburnya HUHUHU"
1957539623,sadness,vivac,"Yang repot tu kalo sekedar baca tanpa dimengerti,nahh disitu timbul kesalahan bukan pemahaman.. Selektif terhadap argument ndakk papa, selagi nalar tetep pada jalur, bukan keluar jalur,kalo dah keluar jalur ituu pelanggaran.. #celotehreceh"
1957540034,love,profitbaron,Selamat subuh untuk jiwa yang sedang merasakan teduh. Keluarlah ke suatu titik yang jika ketik kau berada pada titik itu kau merasa aku ada pada hatimu
1957540579,sadness,Ippso,"[USERNAME] Oh iya. BAY DE WEY: Jd sekalian nih: 1. Kl blm mapan JANGAN KAWIN 2. Kl mau idup enak, belajar manage duit yg bener Pesan ini disampaikan oleh pria 24th beranak 2. Brb, kill myself"
1957540985,love,Dreamm,[USERNAME] Meskipun syarat ke dua adalah bucin baejin tapi ku sayang wanna one siapapun membernya dan berjanji tidak pernah akan membuang barang barang apapun tentang wanna one [URL]
1957541030,anger,lancedatuin,"Ada seseorang merasa pancasila, tapi anti politik. Wong kita ini hidup di Negara Demokrasi yg menggunakan sistem politik. Makanya para politikus, cepat mengertilah. Bahwa tingkat apatisme masyarakat kita terhadap politik itu kian meninggi. Jgn terus berkorupsi dan ingkar janji."
1957541294,fear,manda_was_taken,"Dan yang ditakutkan para mahasiswi ini adalah rasa aman, pada bilang agak was-was kalo ada suami nya / anak laki-laki tuan rumah, takut di apa""in wkwkwk"
1957541562,happy,jasonmumbles,#HappyJendeukieDay Happy birthday yang katanya mirip aku semoga makin cantik dan sayang eonnie yhaa! I laff yu
1957541698,happy,aricha21,"Gua gatau kalo tweet ini akan banyak yg support tapi mau bilang makasih dan semua member bangtan pantes buat di sayaang. Army sayang bangtan kan? Jangan terpecah belah ya. Harus kuat dan sayang semuanya. Saling memaafkan sesama army, jangan sampe sesama army malah saling benci"
1957542198,love,brookedanielle_,"Awal kami tidak saling kenal, tidak ada hubungan saudara. Namun di sini kami dari tidak kenal dan bertemu menjadi saudara dalam satu keluarga baru, inilah kenapa saya makin cinta Nasa."
1957542271,love,itsANDRIANx3,"Sayang akuuuu, udah gede banget sih kamuuuu gak berasa ya perasaan baru kemarin lahir skrg udah gede aja, bawel banget lagi"
1957542303,sadness,sexycheekybum,"Namun kuakui jika tebakan Pak Seno dan Ibu Tuti pagi itu betul terkait keikhlasan kami. Kami belum ikhlas. ""Coba kalian pikirkan, apa yg kalian abaikan dari sikap kalian yg belum juga ikhlas ini?"" Kami diam."
1957542487,anger,MacoKiki,"Temen pernah beli hp online dr Batam. Stlh di trf terus dihubungi pihak bea cukai bhw hpnya gabisa keluar krn dibilang BM. Katanya, kalo ga bayar smpe jam 5 sore bakal dipolisikan, eh beneran di trf sama temen. Ternyata sama, modus penipuan. Krn barangnya ga sampe. [URL]"
1957543156,sadness,sickophantikmnd,"Mencoba romantis,biar dikata lg ldr tapi..... Anjir naik motor 17 jam tak henti2 dengan kecepatan brpa dahh wkwkwk 17 jam itu sama saja seperti bolakbalik rumah-unj sebanyak 8kali tanpa istirahat [URL]"
1957543263,anger,gabvirtualworld,"[USERNAME] .... Harga sepatu saja 13,6 jt.... Gimana mau bicara rakyat miskin.....?? Harga sepatu 13, 6 jt. Itu = 6 x rata2 UMR /bln Rakyat ..... Masih mau ngomong kemiskinan Rakyat....??"
1957543295,sadness,xerulean,"Daun yang jatuh tak pernah membenci angin, dia membiarkan dirinya jatuh begitu saja. Tak melawan, mengikhlaskan semuanya. Bahwa hidup harus menerima, penerimaan yang indah."
1957543470,fear,Mamade2ninos,"Gimana caranya ngehadepin dosen yang dichat terus ngeread doang? Padahal responnya penting banget buat gue. Gue bingung mau ngapain, takut salah langkah."
1957543560,happy,Tosemy,"Selalu ku syukuri sampai detik ini, dengan segala apa yang telah kita lewati bersama, ada pait, manis, asamnya cerita, memang awal 2018, adalah step terbaik di hidupku, semoga, selalu dan selamanya. AMIN"
1957544315,fear,WeirdMeta,"{mu} kalian mandang org yg jerawatan gimana sih? aku abis bbrp kali tes univ selalu berakhir gk ngobrol sm siapa siapa, soalnya aku takut mereka ga nyaman sama jerawatku. aku mau punya tmn tp pikiranku selalu begini. tlg sarannya ya"
1957544939,sadness,detence,[USERNAME] Mungkin sampaikan kepada gubernur jakarta dulu supaya trotoar utk pejalan kaki dirapikan dulu bukan dijadikan tempat utk berdagang. Saya sering jalan kaki di sepanjang satrio tp pedestrian sungguh kurang nyaman.
1957544941,sadness,sydeshow,"[USERNAME] Gw iri sama elu, yang bisa menunjukkan rasa sayang dengan tindakan. Apalah gw yang cuma bisa diam tapi nggak tahu mau ngapain untuk nunjukin rasa sayang gw ke mereke hehe :)"
1957545115,anger,melodyhellyeah,#CalonPenghuniNeraka INI SERIUS Buat elu semua para player troll player toxic player noob terutama di game vainglory Elu gak gue maafin. Jancok Neraka bangsaaaaat
1957545299,love,ELJmcfly,"Cinta itu hebat, bahkan lebih hebat dari dunia perkawinan itu. Doa adalah bagian penuturan cinta pada sebuah cita-cita yang belum kita capai."
1957545936,sadness,MashAnnable,"main aja dr maghrib sampe subuh juga bodo amat. tp jangan lupa! setelah kosongin jadwal harus konsisten lg ngomong doang gampang ya laks, ngelakuinnya susah emang! makanya coba aja. awalnya susah, ntar juga kl udah kebiasaan ketagihan"
1957546027,love,lover626,"Love of my life, My first son, My spirit, My reason to face the world.. Bsk anak mama mulei sekolah lg di tempat yg baru, pengalamam baru, petualangan baru, teman2 baru, miss yg baru"
1957546032,fear,BreeSymone,"Serius gue takut jadi botak gara2 rontok parah. Pas gue potong rambut di salon aja, mba-mbanya nyuruh gue periksa ke dokter takutnya ada apa2. Soalnya ini rontok udh parah banget, akarnya udah ga kuat"
1957546463,happy,VeraxDoll,dan pda akhrnya suaminya mmng bertobat kembali sama dia dan berani bersaksi tntng masa kelamnya. luar biasa mmng kesabaran istrnya bisa sj dia lngsng main cerai atw mmbalas prbuatan suaminya..
1957546602,fear,ashMula,"liat abang gua digituin jd gamau punya temen nanti pas kuliah :"" pdahal niatnya mau banyakin temen tp sekarang jadi takut banget bener2 takut :("
1957546773,happy,SparkyMA,"aya udah rapi belom rambutnya??? abis bangun tidur nih cantik ya mantul dah Febby Nathania Elvarette, teman terkebo [URL]"
1957546998,happy,Beth_Walker,SUNDA KELAPA Alhamdulillah abis tarawih di Masjid Agung Sunda Kelapa. Nikmat sekali. 23 rekaat tapi nikmat karena bacaan imamnya mantap. Ini masjid persembahan Gubernur Ali Sadinin utk masyarakat Jakarta. Yuk coba tarawih di sini Pak Gub [USERNAME] dan Pak Wagub [USERNAME] [URL]
1957547323,sadness,eriol78,"Ini yg kakek nenek gue pengin stop dari keluarga gue, Bukan pelit, Menurut mereka tradisi macem nyebar uang, nyawer THR, dan sejenisnya ini merendahkan martabat manusia, si penerimanya"
1957547586,sadness,rrrache,"jenuh ga bisa konsen, perlu sesuatu yg bisa bikin jadi terarah lagi... apa ya"
1957547705,fear,Yoshimikiosha,Lebih menyeramkan kalo punya grup WA keluarga yg isinya sharing2 hadist & ayat Al-Qur'an DAN grup WA lingkungan paroki gereja.... Serem kalo salah reply
1957548074,love,laurahuhne,"Lalu bagaimana dengan papa? Mungkin karena mama lebih sering menelpon untuk menanyakan keadaanmu setiap hari. Tapi tahukah kamu, ternyata papa lah yang mengingatkan mama untuk menelpon."
1957548511,love,kobraman88,"Hijab adalah tanda bukti kasih sayang Allah SWT kepada wanita. Allah SWT menciptakan wanita dengan keindahan yang sangat sempurna. Semua tergantung kepada kita sebagai wanita, mahu menjaga keindahan yang Allah beri atau menghancurkan keindahannya. [URL]"
1957548686,love,samanthaaharrel,Cinta yang Sebenarnya CINTA Adalah.. Ketika Sayyidina Ali karromallahu wajhah tidur menggantikan Rasulullah
1957548733,anger,katemate09,"Niat hati mau regis sim card, udah selesai masukin nomor NIK ,eh malah ada nomor KK. Mana gw tau lah gblk... emang KK gw yang megang, emang gw yang nyimpen. Kenapa juga harus kk?"
1957549337,happy,IvanaE,Next ke kehidupan keluarga Ario Bayu aka komandan Tim Alpha yg ganteng berkacamata hitam dan viral di medsos itu. Ya keluarga yg cukup bahagia with a little daddy girl.
1957549507,love,TaneenaGee,"Bahagiaku bersamamu, ditiap detik ku ku selalu mengingatmu, entah kenapa dibayanganku selalu ada muncul wajah indahmu sayang, ku merindukanmu sayang  love you hadad sayang malam hadad sayang"
1957549557,happy,ashleigholsen,"Banyak tl yang membahas kuota away kemarin dan tiba"" aku ke ingget waktu away ini sebenarnya nga ada kuota buat Solo tapi nekat aja berangkat dan sesampai disini banyak juga yang berangkat . Mungkin lebih asik tanpa kuota dari pada di kasih kuota cuma sedikit muga cepat ricuh ! [URL]"
1957549564,sadness,kreativsounds,"/am/ kita saling sayang dan aku udah coba nyatain kekamu, tp kamu tetap ga peduli, aku disini masih suka nungguin kamu ga tau sampe kapan lagi:)"
1957549641,fear,lost_dog,[USERNAME] sebaiknya baca doa terus. karena kalo udh mimpi gitu katanya (((katanya))) itu jinnya suka sama kamu. hehe serem ya? aku jg takut wkwk
1957549892,happy,SallyKellaway,"Yg pernah atau sedang ngejalanin usaha pasti tau lika liku keunikan konsumen. Prinsip gue, selama bisa gue penuhin permintaannya, I will do it. Walaupun bagi gua aneh."
1957550054,sadness,patreesho,Jadi Agustus itu 1. Jadwal pulang karena teman menikah 2. Agenda jalan bareng sama rekan kantor Dua pilihan yang sama-sama ingin ikut tapi gimanaaaaaaaaa... Padahal jarang banget aku nemu waktu pas dan hati mau ikut.
1957550294,fear,laurendaniellex,"[USERNAME] jujur iya aku takut, soalnya aku takut keciduk pas naik/turun dari mobil di suatu tempat :))) om aku driver ojol takutnya beliau liat :)))"
1957550766,happy,alaamusic,Tema photo Ini adalah putri popok Sedang tidur siang Hahahaha Halo semua nya~~ Akhirnya photo kimora [USERNAME] baru bisa posting setelah 1 bulan kimora lahir... Mohon doanya ya~~~ Makasi
1957551636,happy,sarahxkennedy,"Kadang rezeki klo diitung2 bakal slalu ada aja yg kurang.. apalagi klo mau investasi sosial.. pasti pjg daftar pertimbangan 'rasional'nya.. Tp kembali lagi, semua berawal dari niat.. lagipula memberi sesuatu kpd sesama jg dianjurkan sm Rasulullah.."
1957551990,sadness,manuelmagic,Sdah lah Ahok di bui...istri dikangkangi orang tujuh tahun... Skrg malah kjatuhan pohon plastik pula... Kasian nasibnya
1957552080,happy,Shammysticks,"Sebab itu mendoakan negeri ini lebih kudulukan ketimbang untuk diri sendiri. Sebab laeeen, karena aku masih punya ibu, yg aku lebih percaya doanya untukku lebih makbul ketimbang doaku sendiri untuk diriku sendiri wkwkwk *jidatmunaaaay"
1957552432,anger,KimpThePimp,"Gue pelajari dr akun2 IG yg kerap memposting foto seronok, dari yg wajar mpe yg vulgar. Dan gue perhatiin seringkali si pemilik akun cuek dgn bnyk nya kata2 dan kalimat jorok, akhirnya muncul justifikasi bahwasanya nglakuin hal semacam itu (cat calling di dunia nyata) adlh WAJAR!"
1957552900,fear,honeyteodoro,"Maha Dahsyah Allah yang menciptakan mimpi dengan begitu detailnya, hinggal waktu dan tanggal terlihat, detak jantung terasa hingga terbangun lalu merasa ketakutan yg berasal dari mimpi tersebut"
1957552960,fear,anambanana,W blg ke bude w bahwa w sangat takut. Lalu diusirlah kucing2 itu. Dan di luar rumah sepupu w sdh siap menggendong si kucing. W hanya bisa nganga dan membatin yaAllah semoga masa depanku tidak hrs berhubungan dgn kucing
1957553186,love,mynameissasha,Haji adalah Puncak dan penyempurna keislaman kita. Rab.. Pantaskan diriku menyambut panggilanMu. #has @ Asrama Haji Pondok Gede [URL]
1957553244,fear,juliesllama,"Jadi takut, aku sering foto anak. Tapi gak pakai flash / blits kok, karena sadar bisa bahaya kalau kena cahaya langsung matanya. Tapi mamah kurang2i aja fotonya ya nak"
1957553456,sadness,RelientTU,"Saya lebih fokus ke dia daripada kehidupan saya sendiri. In the end, dia memiliki kekasih lain. Saya tidak menyalahan dia, mungkin saya lagi di titik bawah hidup ini.Terus buat kalian para cewek, never ever say apa aku minta? Enggak kan"
1957553482,sadness,jaczie,"(1) Kejadiannya baru banget tadi pulang nongkrong. Di stasiun manggarai jam 9an masih lumayan rame. Temen gw (cewek) pas lagi di tangga desak-desakan, pantatnya dipegang cowok. Dia ngadu ke gw."
1957553622,happy,AlexaRPD,"LoveLaws - TT (2018) Gak paham gue sama mbak gitaris Warpaint satu ini, keren banget. Gue denger album ini kayak exposing her romantic side nya gitu tp jir berhasil banget, vibe nya fierce tp vurnerable + seducing at the same time. W paling suka lagu Love Leaks sm I've Been Fine [URL]"
1957553753,anger,jayajha,"I swear you yang kalo ngechat ""Ko/Koh/Iko"" terus ku balas secepat kilat tapi ga dibales lagi. Kzl boleh kan yak? Yak kalo dichat gitu, pikiran dah kemana2, dapaya, penting ga nich? Terus ngilang. Kan iko sugus jadi bete"
1957553873,love,Carto,"Yah namanya juga cinta. Ada waktu cinta banget, cinta aja, lumayan cinta, agak cinta tapi nggak mau pisah. Yah namanya juga cinta siapa yang bisa ngeplanning besok mau ngasih cinta berapa persen ke doi."
1957553875,love,Glock,"Yaudah pokoknya makasih kamu udh mau pilih aku jadi kapel kamu, makasih udh percaya,sayang, dan sabar sm aku. Aku sayang sama kamu, semoga kita langgeng sampe tgl 25 di bulan2 berikutnya & seterusnya yaa. Maaf aku belom bisa jadi apa yang kamu idamkan, but i'll try it"
1957553916,sadness,MLB_ChiVino,Bergantung financial dg suami terkdg mmbuat saya berfikir jauh buat kedepan. Krn ga slmanya gw hdup sm dia.. Ga slmanya dia pnya duit.. Persiapan buat ank sekolah nnti krn pst biaya tmbh membengkak. Giliran pngn krja ga di ijinin.. Gw g ngrti kudu gmn klo kya gini
1957553928,sadness,pocholobutete,"Mandiri secara finansial adalah langkah pertama menuju kedewasaan. Tidak mungkin Anda bisa dianggap dewasa oleh siapapun, bila makan dan beli pulsa handphone saja masih minta pada orang tua. Miliki pekerjaan yang layak dan hidupi diri Anda sendiri."
1957554204,happy,x333xxx,"Mencuci termos ala orang malas. Isi penuh dgn air mendidih. Tutup rapat 30 menit, buang airnya. Isi termos dgn air es. Termos dapat digunakan lagi seperti biasa"
1957554604,fear,brookedanielle_,[USERNAME] Gw deg2an sepanjang baca ini. Tp gw setuju soal jgn keliatan takut tp berani. Besok2 cepet2 ke petugas keamanan di sekitar kalian ya.
1957554694,sadness,Beaniebanks,"Semalem pake baff, kaos tangan, sepatu lengkap kayak mau riding dan duduk didepan kasir, habis sahur lg nungguin temen bayar dikasir, biar selese bayar bisa langsung cabut, eh dikira ojol yg lg nunggu orderan sama yg punya warung, ntaps mas"
